"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","M3","TOT","IDX2015","M","2015-08",101.6547,
"DNK","M3","TOT","IDX2015","M","2015-09",101.4876,
"DNK","M3","TOT","IDX2015","M","2015-10",102.5333,
"DNK","M3","TOT","IDX2015","M","2015-11",102.9909,
"DNK","M3","TOT","IDX2015","M","2015-12",103.6312,
"DNK","M3","TOT","IDX2015","M","2016-01",101.5668,
"DNK","M3","TOT","IDX2015","M","2016-02",99.39754,
"DNK","M3","TOT","IDX2015","M","2016-03",99.33789,
"DNK","M3","TOT","IDX2015","M","2016-04",100.125,
"DNK","M3","TOT","IDX2015","M","2016-05",101.3857,
"DNK","M3","TOT","IDX2015","M","2016-06",101.5321,
"DNK","M3","TOT","IDX2015","M","2016-07",101.3673,
"DNK","M3","TOT","IDX2015","M","2016-08",100.8535,
"DNK","M3","TOT","IDX2015","M","2016-09",100.2302,
"DNK","M3","TOT","IDX2015","M","2016-10",99.68088,
"DNK","M3","TOT","IDX2015","M","2016-11",99.73757,
"DNK","M3","TOT","IDX2015","M","2016-12",99.9858,
"DNK","M3","TOT","IDX2015","M","2017-01",99.49998,
"DNK","M3","TOT","IDX2015","M","2017-02",100.024,
"DNK","M3","TOT","IDX2015","M","2017-03",101.1495,
"DNK","M3","TOT","IDX2015","M","2017-04",101.1761,
"DNK","M3","TOT","IDX2015","M","2017-05",101.1185,
"DNK","M3","TOT","IDX2015","M","2017-06",101.5493,
"DNK","M3","TOT","IDX2015","M","2017-07",101.5377,
"DNK","M3","TOT","IDX2015","M","2017-08",101.7094,
"DNK","M3","TOT","IDX2015","M","2017-09",102.4581,
"DNK","M3","TOT","IDX2015","M","2017-10",102.0365,
"DNK","M3","TOT","IDX2015","M","2017-11",101.29,
"DNK","M3","TOT","IDX2015","M","2017-12",101.9412,
"DNK","M3","TOT","IDX2015","M","2018-01",101.8548,
"DNK","M3","TOT","IDX2015","M","2018-02",100.86,
"DNK","M3","TOT","IDX2015","M","2018-03",100.4776,
"DNK","M3","TOT","IDX2015","M","2018-04",100.7324,
"DNK","M3","TOT","IDX2015","M","2018-05",100.6316,
"DNK","M3","TOT","IDX2015","M","2018-06",100.31,
"DNK","M3","TOT","IDX2015","M","2018-07",100.9931,
"DNK","M3","TOT","IDX2015","M","2018-08",101.7702,
"DNK","M3","TOT","IDX2015","M","2018-09",101.8477,
"DNK","M3","TOT","IDX2015","M","2018-10",101.2659,
"DNK","M3","TOT","IDX2015","M","2018-11",101.4121,
"DNK","M3","TOT","IDX2015","M","2018-12",100.7951,
"HUN","M3","TOT","IDX2015","M","2012-01",90.46654,
"HUN","M3","TOT","IDX2015","M","2012-02",88.75176,
"HUN","M3","TOT","IDX2015","M","2012-03",88.29122,
"HUN","M3","TOT","IDX2015","M","2012-04",87.67203,
"HUN","M3","TOT","IDX2015","M","2012-05",87.65161,
"HUN","M3","TOT","IDX2015","M","2012-06",88.17938,
"HUN","M3","TOT","IDX2015","M","2012-07",87.89767,
"HUN","M3","TOT","IDX2015","M","2012-08",87.86761,
"HUN","M3","TOT","IDX2015","M","2012-09",88.24361,
"HUN","M3","TOT","IDX2015","M","2012-10",88.84756,
"HUN","M3","TOT","IDX2015","M","2012-11",88.85479,
"HUN","M3","TOT","IDX2015","M","2012-12",88.54146,
"HUN","M3","TOT","IDX2015","M","2013-01",89.24238,
"HUN","M3","TOT","IDX2015","M","2013-02",90.41899,
"HUN","M3","TOT","IDX2015","M","2013-03",92.08527,
"HUN","M3","TOT","IDX2015","M","2013-04",92.95003,
"HUN","M3","TOT","IDX2015","M","2013-05",92.58279,
"HUN","M3","TOT","IDX2015","M","2013-06",92.32253,
"HUN","M3","TOT","IDX2015","M","2013-07",91.86845,
"HUN","M3","TOT","IDX2015","M","2013-08",91.56083,
"HUN","M3","TOT","IDX2015","M","2013-09",91.48869,
"HUN","M3","TOT","IDX2015","M","2013-10",91.69572,
"HUN","M3","TOT","IDX2015","M","2013-11",92.02032,
"HUN","M3","TOT","IDX2015","M","2013-12",92.76691,
"HUN","M3","TOT","IDX2015","M","2014-01",93.43128,
"HUN","M3","TOT","IDX2015","M","2014-02",93.75424,
"HUN","M3","TOT","IDX2015","M","2014-03",93.98722,
"HUN","M3","TOT","IDX2015","M","2014-04",94.70643,
"HUN","M3","TOT","IDX2015","M","2014-05",95.32246,
"HUN","M3","TOT","IDX2015","M","2014-06",95.1879,
"HUN","M3","TOT","IDX2015","M","2014-07",95.64545,
"HUN","M3","TOT","IDX2015","M","2014-08",96.52406,
"HUN","M3","TOT","IDX2015","M","2014-09",96.83543,
"HUN","M3","TOT","IDX2015","M","2014-10",96.76429,
"HUN","M3","TOT","IDX2015","M","2014-11",96.75444,
"HUN","M3","TOT","IDX2015","M","2014-12",97.40533,
"HUN","M3","TOT","IDX2015","M","2015-01",98.41589,
"HUN","M3","TOT","IDX2015","M","2015-02",98.83804,
"HUN","M3","TOT","IDX2015","M","2015-03",98.6681,
"HUN","M3","TOT","IDX2015","M","2015-04",98.65395,
"HUN","M3","TOT","IDX2015","M","2015-05",99.45285,
"HUN","M3","TOT","IDX2015","M","2015-06",99.46468,
"HUN","M3","TOT","IDX2015","M","2015-07",99.05894,
"HUN","M3","TOT","IDX2015","M","2015-08",99.60169,
"HUN","M3","TOT","IDX2015","M","2015-09",100.3643,
"HUN","M3","TOT","IDX2015","M","2015-10",101.1609,
"HUN","M3","TOT","IDX2015","M","2015-11",102.5073,
"HUN","M3","TOT","IDX2015","M","2015-12",103.8135,
"HUN","M3","TOT","IDX2015","M","2016-01",104.0435,
"HUN","M3","TOT","IDX2015","M","2016-02",103.4293,
"HUN","M3","TOT","IDX2015","M","2016-03",103.1595,
"HUN","M3","TOT","IDX2015","M","2016-04",103.1612,
"HUN","M3","TOT","IDX2015","M","2016-05",103.3852,
"HUN","M3","TOT","IDX2015","M","2016-06",104.001,
"HUN","M3","TOT","IDX2015","M","2016-07",104.2801,
"HUN","M3","TOT","IDX2015","M","2016-08",104.3239,
"HUN","M3","TOT","IDX2015","M","2016-09",104.6368,
"HUN","M3","TOT","IDX2015","M","2016-10",105.2205,
"HUN","M3","TOT","IDX2015","M","2016-11",106.0425,
"HUN","M3","TOT","IDX2015","M","2016-12",109.0974,
"HUN","M3","TOT","IDX2015","M","2017-01",111.1015,
"HUN","M3","TOT","IDX2015","M","2017-02",110.2794,
"HUN","M3","TOT","IDX2015","M","2017-03",110.5179,
"HUN","M3","TOT","IDX2015","M","2017-04",111.4933,
"HUN","M3","TOT","IDX2015","M","2017-05",112.2907,
"HUN","M3","TOT","IDX2015","M","2017-06",113.608,
"HUN","M3","TOT","IDX2015","M","2017-07",114.5525,
"HUN","M3","TOT","IDX2015","M","2017-08",115.3819,
"HUN","M3","TOT","IDX2015","M","2017-09",117.2761,
"HUN","M3","TOT","IDX2015","M","2017-10",118.6667,
"HUN","M3","TOT","IDX2015","M","2017-11",119.6442,
"HUN","M3","TOT","IDX2015","M","2017-12",120.3463,
"HUN","M3","TOT","IDX2015","M","2018-01",122.0867,
"HUN","M3","TOT","IDX2015","M","2018-02",124.2219,
"HUN","M3","TOT","IDX2015","M","2018-03",125.4257,
"HUN","M3","TOT","IDX2015","M","2018-04",127.1362,
"HUN","M3","TOT","IDX2015","M","2018-05",128.6843,
"HUN","M3","TOT","IDX2015","M","2018-06",130.911,
"HUN","M3","TOT","IDX2015","M","2018-07",133.1833,
"HUN","M3","TOT","IDX2015","M","2018-08",134.0831,
"HUN","M3","TOT","IDX2015","M","2018-09",134.1162,
"HUN","M3","TOT","IDX2015","M","2018-10",134.3948,
"HUN","M3","TOT","IDX2015","M","2018-11",135.1921,
"HUN","M3","TOT","IDX2015","M","2018-12",135.0647,
"HUN","M3","TOT","IDX2015","M","2019-01",135.2444,
"HUN","M3","TOT","IDX2015","M","2019-02",136.131,
"HUN","M3","TOT","IDX2015","M","2019-03",136.8196,
"HUN","M3","TOT","IDX2015","M","2019-04",137.6471,
"HUN","M3","TOT","IDX2015","M","2019-05",139.4727,
"HUN","M3","TOT","IDX2015","M","2019-06",139.9269,
"HUN","M3","TOT","IDX2015","M","2019-07",139.6954,
"HUN","M3","TOT","IDX2015","M","2019-08",141.1068,
"HUN","M3","TOT","IDX2015","M","2019-09",142.4028,
"HUN","M3","TOT","IDX2015","M","2019-10",143.582,
"HUN","M3","TOT","IDX2015","M","2019-11",145.1802,
"HUN","M3","TOT","IDX2015","M","2019-12",145.8889,
"HUN","M3","TOT","IDX2015","M","2020-01",147.1056,
"HUN","M3","TOT","IDX2015","M","2020-02",149.1451,
"HUN","M3","TOT","IDX2015","M","2020-03",151.9399,
"HUN","M3","TOT","IDX2015","M","2020-04",154.8096,
"HUN","M3","TOT","IDX2015","M","2020-05",156.4177,
"HUN","M3","TOT","IDX2015","M","2020-06",158.5115,
"HUN","M3","TOT","IDX2015","M","2020-07",160.7704,
"HUN","M3","TOT","IDX2015","M","2020-08",163.0602,
"HUN","M3","TOT","IDX2015","M","2020-09",165.6684,
"HUN","M3","TOT","IDX2015","M","2020-10",168.2119,
"HUN","M3","TOT","IDX2015","M","2020-11",170.0271,
"HUN","M3","TOT","IDX2015","M","2020-12",173.4811,
"HUN","M3","TOT","IDX2015","M","2021-01",177.0211,
"HUN","M3","TOT","IDX2015","M","2021-02",179.1424,
"HUN","M3","TOT","IDX2015","M","2021-03",181.4029,
"HUN","M3","TOT","IDX2015","M","2021-04",182.6071,
"HUN","M3","TOT","IDX2015","M","2021-05",182.9306,
"HUN","M3","TOT","IDX2015","M","2021-06",184.5085,
"HUN","M3","TOT","IDX2015","M","2021-07",187.6647,
"HUN","M3","TOT","IDX2015","M","2021-08",189.7964,
"HUN","M3","TOT","IDX2015","M","2021-09",191.8771,
"HUN","M3","TOT","IDX2015","M","2021-10",195.1679,
"HUN","M3","TOT","IDX2015","M","2021-11",199.3366,
"HUN","M3","TOT","IDX2015","M","2021-12",203.3128,
"HUN","M3","TOT","IDX2015","M","2022-01",205.0691,
"HUN","M3","TOT","IDX2015","M","2022-02",209.0851,
"HUN","M3","TOT","IDX2015","M","2022-03",212.8088,
"HUN","M3","TOT","IDX2015","M","2022-04",214.0037,
"HUN","M3","TOT","IDX2015","M","2022-05",216.2775,
"HUN","M3","TOT","IDX2015","M","2022-06",218.5653,
"HUN","M3","TOT","IDX2015","M","2022-07",222.3375,
"HUN","M3","TOT","IDX2015","M","2022-08",226.4664,
"HUN","M3","TOT","IDX2015","M","2022-09",228.0536,
"HUN","M3","TOT","IDX2015","M","2022-10",226.5801,
"HUN","M3","TOT","IDX2015","M","2022-11",224.6066,
"HUN","M3","TOT","IDX2015","M","2022-12",222.0872,
"HUN","M3","TOT","IDX2015","M","2023-01",221.0668,
"HUN","M3","TOT","IDX2015","M","2023-02",223.9543,
"HUN","M3","TOT","IDX2015","M","2023-03",224.7605,
"ISL","M3","TOT","IDX2015","M","2012-01",90.31177,
"ISL","M3","TOT","IDX2015","M","2012-02",90.6636,
"ISL","M3","TOT","IDX2015","M","2012-03",90.82443,
"ISL","M3","TOT","IDX2015","M","2012-04",88.8714,
"ISL","M3","TOT","IDX2015","M","2012-05",86.73504,
"ISL","M3","TOT","IDX2015","M","2012-06",86.40366,
"ISL","M3","TOT","IDX2015","M","2012-07",85.98086,
"ISL","M3","TOT","IDX2015","M","2012-08",85.45679,
"ISL","M3","TOT","IDX2015","M","2012-09",85.01085,
"ISL","M3","TOT","IDX2015","M","2012-10",84.74043,
"ISL","M3","TOT","IDX2015","M","2012-11",84.57143,
"ISL","M3","TOT","IDX2015","M","2012-12",84.50312,
"ISL","M3","TOT","IDX2015","M","2013-01",84.52993,
"ISL","M3","TOT","IDX2015","M","2013-02",84.60297,
"ISL","M3","TOT","IDX2015","M","2013-03",84.74718,
"ISL","M3","TOT","IDX2015","M","2013-04",84.97607,
"ISL","M3","TOT","IDX2015","M","2013-05",85.24466,
"ISL","M3","TOT","IDX2015","M","2013-06",85.53988,
"ISL","M3","TOT","IDX2015","M","2013-07",85.92254,
"ISL","M3","TOT","IDX2015","M","2013-08",86.41982,
"ISL","M3","TOT","IDX2015","M","2013-09",86.92628,
"ISL","M3","TOT","IDX2015","M","2013-10",87.39869,
"ISL","M3","TOT","IDX2015","M","2013-11",87.86088,
"ISL","M3","TOT","IDX2015","M","2013-12",88.25217,
"ISL","M3","TOT","IDX2015","M","2014-01",88.58984,
"ISL","M3","TOT","IDX2015","M","2014-02",88.95541,
"ISL","M3","TOT","IDX2015","M","2014-03",89.31674,
"ISL","M3","TOT","IDX2015","M","2014-04",89.7916,
"ISL","M3","TOT","IDX2015","M","2014-05",90.50658,
"ISL","M3","TOT","IDX2015","M","2014-06",91.22573,
"ISL","M3","TOT","IDX2015","M","2014-07",91.77403,
"ISL","M3","TOT","IDX2015","M","2014-08",92.29244,
"ISL","M3","TOT","IDX2015","M","2014-09",92.96449,
"ISL","M3","TOT","IDX2015","M","2014-10",93.79935,
"ISL","M3","TOT","IDX2015","M","2014-11",94.69482,
"ISL","M3","TOT","IDX2015","M","2014-12",95.63424,
"ISL","M3","TOT","IDX2015","M","2015-01",96.66093,
"ISL","M3","TOT","IDX2015","M","2015-02",97.73346,
"ISL","M3","TOT","IDX2015","M","2015-03",98.74702,
"ISL","M3","TOT","IDX2015","M","2015-04",99.59853,
"ISL","M3","TOT","IDX2015","M","2015-05",100.3195,
"ISL","M3","TOT","IDX2015","M","2015-06",100.9733,
"ISL","M3","TOT","IDX2015","M","2015-07",101.4503,
"ISL","M3","TOT","IDX2015","M","2015-08",101.6116,
"ISL","M3","TOT","IDX2015","M","2015-09",101.4107,
"ISL","M3","TOT","IDX2015","M","2015-10",100.9895,
"ISL","M3","TOT","IDX2015","M","2015-11",100.5141,
"ISL","M3","TOT","IDX2015","M","2015-12",99.99091,
"ISL","M3","TOT","IDX2015","M","2016-01",99.40437,
"ISL","M3","TOT","IDX2015","M","2016-02",98.75668,
"ISL","M3","TOT","IDX2015","M","2016-03",98.05581,
"ISL","M3","TOT","IDX2015","M","2016-04",97.29808,
"ISL","M3","TOT","IDX2015","M","2016-05",96.46853,
"ISL","M3","TOT","IDX2015","M","2016-06",95.72318,
"ISL","M3","TOT","IDX2015","M","2016-07",95.27303,
"ISL","M3","TOT","IDX2015","M","2016-08",95.12656,
"ISL","M3","TOT","IDX2015","M","2016-09",95.29784,
"ISL","M3","TOT","IDX2015","M","2016-10",95.74462,
"ISL","M3","TOT","IDX2015","M","2016-11",96.19054,
"ISL","M3","TOT","IDX2015","M","2016-12",96.53201,
"ISL","M3","TOT","IDX2015","M","2017-01",96.86813,
"ISL","M3","TOT","IDX2015","M","2017-02",97.20923,
"ISL","M3","TOT","IDX2015","M","2017-03",97.61907,
"ISL","M3","TOT","IDX2015","M","2017-04",98.13142,
"ISL","M3","TOT","IDX2015","M","2017-05",98.63141,
"ISL","M3","TOT","IDX2015","M","2017-06",99.06856,
"ISL","M3","TOT","IDX2015","M","2017-07",99.46515,
"ISL","M3","TOT","IDX2015","M","2017-08",99.86273,
"ISL","M3","TOT","IDX2015","M","2017-09",100.2001,
"ISL","M3","TOT","IDX2015","M","2017-10",100.3614,
"ISL","M3","TOT","IDX2015","M","2017-11",100.5153,
"ISL","M3","TOT","IDX2015","M","2017-12",100.8441,
"ISL","M3","TOT","IDX2015","M","2018-01",101.2755,
"ISL","M3","TOT","IDX2015","M","2018-02",101.7775,
"ISL","M3","TOT","IDX2015","M","2018-03",102.3663,
"ISL","M3","TOT","IDX2015","M","2018-04",103.0184,
"ISL","M3","TOT","IDX2015","M","2018-05",103.7161,
"ISL","M3","TOT","IDX2015","M","2018-06",104.3891,
"ISL","M3","TOT","IDX2015","M","2018-07",105.0022,
"ISL","M3","TOT","IDX2015","M","2018-08",105.5971,
"ISL","M3","TOT","IDX2015","M","2018-09",106.2291,
"ISL","M3","TOT","IDX2015","M","2018-10",106.9454,
"ISL","M3","TOT","IDX2015","M","2018-11",107.6995,
"ISL","M3","TOT","IDX2015","M","2018-12",108.3908,
"ISL","M3","TOT","IDX2015","M","2019-01",108.9879,
"ISL","M3","TOT","IDX2015","M","2019-02",109.5066,
"ISL","M3","TOT","IDX2015","M","2019-03",109.9536,
"ISL","M3","TOT","IDX2015","M","2019-04",110.3307,
"ISL","M3","TOT","IDX2015","M","2019-05",110.6381,
"ISL","M3","TOT","IDX2015","M","2019-06",110.9913,
"ISL","M3","TOT","IDX2015","M","2019-07",109.8995,
"ISL","M3","TOT","IDX2015","M","2019-08",108.7908,
"ISL","M3","TOT","IDX2015","M","2019-09",109.2616,
"ISL","M3","TOT","IDX2015","M","2019-10",109.8457,
"ISL","M3","TOT","IDX2015","M","2019-11",110.488,
"ISL","M3","TOT","IDX2015","M","2019-12",111.1854,
"ISL","M3","TOT","IDX2015","M","2020-01",111.9834,
"ISL","M3","TOT","IDX2015","M","2020-02",112.9041,
"ISL","M3","TOT","IDX2015","M","2020-03",113.9457,
"ISL","M3","TOT","IDX2015","M","2020-04",115.092,
"ISL","M3","TOT","IDX2015","M","2020-05",116.294,
"ISL","M3","TOT","IDX2015","M","2020-06",117.4781,
"ISL","M3","TOT","IDX2015","M","2020-07",118.5918,
"ISL","M3","TOT","IDX2015","M","2020-08",119.5895,
"ISL","M3","TOT","IDX2015","M","2020-09",120.3922,
"ISL","M3","TOT","IDX2015","M","2020-10",121.0558,
"ISL","M3","TOT","IDX2015","M","2020-11",121.751,
"ISL","M3","TOT","IDX2015","M","2020-12",122.5301,
"ISL","M3","TOT","IDX2015","M","2021-01",123.3292,
"ISL","M3","TOT","IDX2015","M","2021-02",124.1201,
"ISL","M3","TOT","IDX2015","M","2021-03",124.9445,
"ISL","M3","TOT","IDX2015","M","2021-04",125.8224,
"ISL","M3","TOT","IDX2015","M","2021-05",126.7349,
"ISL","M3","TOT","IDX2015","M","2021-06",127.7043,
"ISL","M3","TOT","IDX2015","M","2021-07",128.7641,
"ISL","M3","TOT","IDX2015","M","2021-08",129.9127,
"ISL","M3","TOT","IDX2015","M","2021-09",131.1326,
"ISL","M3","TOT","IDX2015","M","2021-10",132.3727,
"ISL","M3","TOT","IDX2015","M","2021-11",133.5994,
"ISL","M3","TOT","IDX2015","M","2021-12",134.7799,
"ISL","M3","TOT","IDX2015","M","2022-01",135.8952,
"ISL","M3","TOT","IDX2015","M","2022-02",136.9415,
"ISL","M3","TOT","IDX2015","M","2022-03",137.9128,
"ISL","M3","TOT","IDX2015","M","2022-04",138.9374,
"ISL","M3","TOT","IDX2015","M","2022-05",140.0884,
"ISL","M3","TOT","IDX2015","M","2022-06",141.2098,
"ISL","M3","TOT","IDX2015","M","2022-07",142.2454,
"ISL","M3","TOT","IDX2015","M","2022-08",143.2738,
"ISL","M3","TOT","IDX2015","M","2022-09",144.3089,
"ISL","M3","TOT","IDX2015","M","2022-10",145.2875,
"ISL","M3","TOT","IDX2015","M","2022-11",146.0609,
"ISL","M3","TOT","IDX2015","M","2022-12",146.6085,
"ISL","M3","TOT","IDX2015","M","2023-01",147.0781,
"ISL","M3","TOT","IDX2015","M","2023-02",147.5851,
"ISL","M3","TOT","IDX2015","M","2023-03",148.1397,
"ISL","M3","TOT","IDX2015","M","2023-04",148.4843,
"JPN","M3","TOT","IDX2015","M","2012-01",90.98779,
"JPN","M3","TOT","IDX2015","M","2012-02",91.11139,
"JPN","M3","TOT","IDX2015","M","2012-03",91.34921,
"JPN","M3","TOT","IDX2015","M","2012-04",91.481,
"JPN","M3","TOT","IDX2015","M","2012-05",91.53436,
"JPN","M3","TOT","IDX2015","M","2012-06",91.65026,
"JPN","M3","TOT","IDX2015","M","2012-07",91.88831,
"JPN","M3","TOT","IDX2015","M","2012-08",92.0843,
"JPN","M3","TOT","IDX2015","M","2012-09",92.26695,
"JPN","M3","TOT","IDX2015","M","2012-10",92.36005,
"JPN","M3","TOT","IDX2015","M","2012-11",92.39689,
"JPN","M3","TOT","IDX2015","M","2012-12",92.77562,
"JPN","M3","TOT","IDX2015","M","2013-01",93.01846,
"JPN","M3","TOT","IDX2015","M","2013-02",93.31528,
"JPN","M3","TOT","IDX2015","M","2013-03",93.63892,
"JPN","M3","TOT","IDX2015","M","2013-04",93.84923,
"JPN","M3","TOT","IDX2015","M","2013-05",94.11983,
"JPN","M3","TOT","IDX2015","M","2013-06",94.465,
"JPN","M3","TOT","IDX2015","M","2013-07",94.67387,
"JPN","M3","TOT","IDX2015","M","2013-08",94.90021,
"JPN","M3","TOT","IDX2015","M","2013-09",95.15243,
"JPN","M3","TOT","IDX2015","M","2013-10",95.41334,
"JPN","M3","TOT","IDX2015","M","2013-11",95.57051,
"JPN","M3","TOT","IDX2015","M","2013-12",95.88966,
"JPN","M3","TOT","IDX2015","M","2014-01",96.20341,
"JPN","M3","TOT","IDX2015","M","2014-02",96.26798,
"JPN","M3","TOT","IDX2015","M","2014-03",96.33376,
"JPN","M3","TOT","IDX2015","M","2014-04",96.49309,
"JPN","M3","TOT","IDX2015","M","2014-05",96.5985,
"JPN","M3","TOT","IDX2015","M","2014-06",96.82079,
"JPN","M3","TOT","IDX2015","M","2014-07",97.0093,
"JPN","M3","TOT","IDX2015","M","2014-08",97.24056,
"JPN","M3","TOT","IDX2015","M","2014-09",97.54858,
"JPN","M3","TOT","IDX2015","M","2014-10",97.87739,
"JPN","M3","TOT","IDX2015","M","2014-11",98.295,
"JPN","M3","TOT","IDX2015","M","2014-12",98.63459,
"JPN","M3","TOT","IDX2015","M","2015-01",98.84491,
"JPN","M3","TOT","IDX2015","M","2015-02",99.04488,
"JPN","M3","TOT","IDX2015","M","2015-03",99.27109,
"JPN","M3","TOT","IDX2015","M","2015-04",99.43508,
"JPN","M3","TOT","IDX2015","M","2015-05",99.75975,
"JPN","M3","TOT","IDX2015","M","2015-06",99.8774,
"JPN","M3","TOT","IDX2015","M","2015-07",100.1243,
"JPN","M3","TOT","IDX2015","M","2015-08",100.4721,
"JPN","M3","TOT","IDX2015","M","2015-09",100.5208,
"JPN","M3","TOT","IDX2015","M","2015-10",100.7015,
"JPN","M3","TOT","IDX2015","M","2015-11",100.8658,
"JPN","M3","TOT","IDX2015","M","2015-12",101.0825,
"JPN","M3","TOT","IDX2015","M","2016-01",101.3284,
"JPN","M3","TOT","IDX2015","M","2016-02",101.5395,
"JPN","M3","TOT","IDX2015","M","2016-03",101.8052,
"JPN","M3","TOT","IDX2015","M","2016-04",102.1635,
"JPN","M3","TOT","IDX2015","M","2016-05",102.4699,
"JPN","M3","TOT","IDX2015","M","2016-06",102.7504,
"JPN","M3","TOT","IDX2015","M","2016-07",103.0051,
"JPN","M3","TOT","IDX2015","M","2016-08",103.2341,
"JPN","M3","TOT","IDX2015","M","2016-09",103.4768,
"JPN","M3","TOT","IDX2015","M","2016-10",103.7598,
"JPN","M3","TOT","IDX2015","M","2016-11",104.1268,
"JPN","M3","TOT","IDX2015","M","2016-12",104.485,
"JPN","M3","TOT","IDX2015","M","2017-01",104.8163,
"JPN","M3","TOT","IDX2015","M","2017-02",105.1601,
"JPN","M3","TOT","IDX2015","M","2017-03",105.4457,
"JPN","M3","TOT","IDX2015","M","2017-04",105.5898,
"JPN","M3","TOT","IDX2015","M","2017-05",105.7334,
"JPN","M3","TOT","IDX2015","M","2017-06",106.1545,
"JPN","M3","TOT","IDX2015","M","2017-07",106.4494,
"JPN","M3","TOT","IDX2015","M","2017-08",106.6885,
"JPN","M3","TOT","IDX2015","M","2017-09",106.9707,
"JPN","M3","TOT","IDX2015","M","2017-10",107.2832,
"JPN","M3","TOT","IDX2015","M","2017-11",107.6396,
"JPN","M3","TOT","IDX2015","M","2017-12",107.7243,
"JPN","M3","TOT","IDX2015","M","2018-01",107.9317,
"JPN","M3","TOT","IDX2015","M","2018-02",108.0784,
"JPN","M3","TOT","IDX2015","M","2018-03",108.2648,
"JPN","M3","TOT","IDX2015","M","2018-04",108.4655,
"JPN","M3","TOT","IDX2015","M","2018-05",108.558,
"JPN","M3","TOT","IDX2015","M","2018-06",108.9367,
"JPN","M3","TOT","IDX2015","M","2018-07",109.1291,
"JPN","M3","TOT","IDX2015","M","2018-08",109.3133,
"JPN","M3","TOT","IDX2015","M","2018-09",109.546,
"JPN","M3","TOT","IDX2015","M","2018-10",109.7822,
"JPN","M3","TOT","IDX2015","M","2018-11",109.8818,
"JPN","M3","TOT","IDX2015","M","2018-12",110.0592,
"JPN","M3","TOT","IDX2015","M","2019-01",110.2279,
"JPN","M3","TOT","IDX2015","M","2019-02",110.3605,
"JPN","M3","TOT","IDX2015","M","2019-03",110.5355,
"JPN","M3","TOT","IDX2015","M","2019-04",110.6687,
"JPN","M3","TOT","IDX2015","M","2019-05",110.872,
"JPN","M3","TOT","IDX2015","M","2019-06",110.9663,
"JPN","M3","TOT","IDX2015","M","2019-07",111.1613,
"JPN","M3","TOT","IDX2015","M","2019-08",111.3583,
"JPN","M3","TOT","IDX2015","M","2019-09",111.6052,
"JPN","M3","TOT","IDX2015","M","2019-10",111.8821,
"JPN","M3","TOT","IDX2015","M","2019-11",112.2433,
"JPN","M3","TOT","IDX2015","M","2019-12",112.5381,
"JPN","M3","TOT","IDX2015","M","2020-01",112.76,
"JPN","M3","TOT","IDX2015","M","2020-02",113.0118,
"JPN","M3","TOT","IDX2015","M","2020-03",113.4442,
"JPN","M3","TOT","IDX2015","M","2020-04",113.9521,
"JPN","M3","TOT","IDX2015","M","2020-05",115.4565,
"JPN","M3","TOT","IDX2015","M","2020-06",117.4926,
"JPN","M3","TOT","IDX2015","M","2020-07",118.3992,
"JPN","M3","TOT","IDX2015","M","2020-08",119.2543,
"JPN","M3","TOT","IDX2015","M","2020-09",119.9084,
"JPN","M3","TOT","IDX2015","M","2020-10",120.331,
"JPN","M3","TOT","IDX2015","M","2020-11",120.7936,
"JPN","M3","TOT","IDX2015","M","2020-12",121.2398,
"JPN","M3","TOT","IDX2015","M","2021-01",121.7259,
"JPN","M3","TOT","IDX2015","M","2021-02",122.1499,
"JPN","M3","TOT","IDX2015","M","2021-03",122.5378,
"JPN","M3","TOT","IDX2015","M","2021-04",122.8889,
"JPN","M3","TOT","IDX2015","M","2021-05",123.3768,
"JPN","M3","TOT","IDX2015","M","2021-06",123.5593,
"JPN","M3","TOT","IDX2015","M","2021-07",123.8208,
"JPN","M3","TOT","IDX2015","M","2021-08",124.0936,
"JPN","M3","TOT","IDX2015","M","2021-09",124.3918,
"JPN","M3","TOT","IDX2015","M","2021-10",124.8209,
"JPN","M3","TOT","IDX2015","M","2021-11",125.0811,
"JPN","M3","TOT","IDX2015","M","2021-12",125.3876,
"JPN","M3","TOT","IDX2015","M","2022-01",125.7537,
"JPN","M3","TOT","IDX2015","M","2022-02",126.073,
"JPN","M3","TOT","IDX2015","M","2022-03",126.3666,
"JPN","M3","TOT","IDX2015","M","2022-04",126.6629,
"JPN","M3","TOT","IDX2015","M","2022-05",126.8818,
"JPN","M3","TOT","IDX2015","M","2022-06",127.1704,
"JPN","M3","TOT","IDX2015","M","2022-07",127.4707,
"JPN","M3","TOT","IDX2015","M","2022-08",127.7304,
"JPN","M3","TOT","IDX2015","M","2022-09",127.9126,
"JPN","M3","TOT","IDX2015","M","2022-10",128.1269,
"JPN","M3","TOT","IDX2015","M","2022-11",128.4236,
"JPN","M3","TOT","IDX2015","M","2022-12",128.5949,
"JPN","M3","TOT","IDX2015","M","2023-01",128.6898,
"JPN","M3","TOT","IDX2015","M","2023-02",128.8293,
"JPN","M3","TOT","IDX2015","M","2023-03",129.033,
"JPN","M3","TOT","IDX2015","M","2023-04",129.2665,
"KOR","M3","TOT","IDX2015","M","2012-01",76.37707,
"KOR","M3","TOT","IDX2015","M","2012-02",76.9727,
